ph,Hardness,Conductivity,Trihalomethanes,Turbidity,date
5.16622597,135.7121661,362.2172579,76.06706376,4.608319394,2019-02-24 00:00:00
5.573201157,229.1749865,409.0665769,63.7585161,3.599624661,2019-02-25 00:00:00
9.494558726,254.534457,620.981006,65.44805659,3.631107122,2019-02-26 00:00:00
9.036504348,199.3218895,288.5088072,73.05806743,5.661984463,2019-02-27 00:00:00
4.400509039,119.3340356,328.3997635,49.35650923,4.010809123,2019-02-28 00:00:00
6.975392341,205.9402462,441.7651579,77.97939998,4.931460168,2019-03-01 00:00:00
6.68774978,160.260964,247.9180305,86.85669568,5.559984937,2019-03-02 00:00:00
6.867521704,182.6721689,420.3334571,60.06879954,4.837268004,2019-03-03 00:00:00
6.155249161,159.5195018,505.1083787,41.99545487,3.803908514,2019-03-04 00:00:00
8.3032638,232.4146727,395.3391019,78.62071507,3.892667002,2019-03-05 00:00:00
8.641634075,206.3419731,345.4893819,,3.416625245,2019-03-06 00:00:00
,219.6742619,398.5177031,112.4122104,2.99425921,2019-03-07 00:00:00
7.348611231,214.7158899,438.0443314,55.36645622,3.544537268,2019-03-08 00:00:00
7.573905933,206.2042016,457.6377864,,4.410729144,2019-03-09 00:00:00
7.855906368,209.7518024,368.4375609,57.23887404,4.15188983,2019-03-10 00:00:00
,181.3897158,356.1666021,93.44066786,4.013477062,2019-03-11 00:00:00
3.798391049,189.6185279,365.2729653,86.68071074,4.833507857,2019-03-12 00:00:00
,234.5118487,437.4787786,66.13322907,3.514096506,2019-03-13 00:00:00
11.23542596,178.5964959,425.8680392,58.98665173,5.147055276,2019-03-14 00:00:00
6.396341051,126.4907445,435.2784339,53.65915197,4.44590718,2019-03-15 00:00:00
,222.9806296,526.7760806,77.24198417,4.006631571,2019-03-16 00:00:00
5.228506322,191.6637972,343.3492349,77.31530004,3.188805473,2019-03-17 00:00:00
6.512239645,198.5646772,296.2607844,,5.425794714,2019-03-18 00:00:00
7.83431924,171.2887849,448.564049,60.18211487,3.532936096,2019-03-19 00:00:00
7.388292039,178.3440598,376.4888875,40.40197837,3.846830261,2019-03-20 00:00:00
6.020653841,197.46909,412.011733,59.16700236,5.217131275,2019-03-21 00:00:00
8.388322494,256.2340072,333.9461966,55.1902192,3.854771516,2019-03-22 00:00:00
8.384296439,223.3281852,318.0426478,64.20933666,3.460998376,2019-03-23 00:00:00
7.393977957,209.6192142,349.2096228,68.15246724,3.782727581,2019-03-24 00:00:00
,235.7897941,441.2161933,66.89983267,4.494459702,2019-03-25 00:00:00
8.384623152,166.8783797,546.4823287,37.83564319,3.682780338,2019-03-26 00:00:00
7.094802143,222.501306,531.9594624,46.10095925,4.084660033,2019-03-27 00:00:00
6.565319432,141.5918405,339.9769921,86.06750973,2.233894046,2019-03-28 00:00:00
6.38171958,199.6350277,344.5995093,68.31308326,4.657694982,2019-03-29 00:00:00
7.539742095,201.9593172,516.3545597,83.53682076,4.21067784,2019-03-30 00:00:00
10.62882091,193.4331628,479.4025091,66.36750317,5.140449467,2019-03-31 00:00:00
9.228484209,200.7103304,363.9509908,86.95020026,4.829753514,2019-04-01 00:00:00
10.52460198,256.1723234,505.3614174,75.34336393,4.340986728,2019-04-02 00:00:00
,229.740962,294.1656228,54.59124939,4.79540722,2019-04-03 00:00:00
6.021265943,236.9754961,315.2668113,74.12666264,4.028042401,2019-04-04 00:00:00
,236.2048888,537.996625,87.80104528,3.778302162,2019-04-05 00:00:00
5.973951249,182.1433283,481.9019289,48.9373285,4.208923205,2019-04-06 00:00:00
6.217579612,189.3422247,297.7636847,81.38675265,3.490002014,2019-04-07 00:00:00
,175.8339443,344.7160528,,3.524413842,2019-04-08 00:00:00
9.130607244,226.4037413,440.5430991,,5.288486793,2019-04-09 00:00:00
,283.409568,525.9922871,54.64803453,3.978746922,2019-04-10 00:00:00
6.095511875,200.0458176,444.4542113,72.301702,4.302015723,2019-04-11 00:00:00
6.195254905,170.002291,457.0681623,79.36924261,3.138971387,2019-04-12 00:00:00
5.814564234,184.5417086,405.6213753,82.18673718,4.131911908,2019-04-13 00:00:00
6.756659807,212.6418576,387.5621917,76.31744035,4.184873593,2019-04-14 00:00:00
,172.1115139,348.8435757,93.30281602,3.550311143,2019-04-15 00:00:00
6.36997353,128.6168685,319.7850761,36.00752444,3.427066374,2019-04-16 00:00:00
6.601407395,205.6210217,430.5598517,57.35634746,3.973576406,2019-04-17 00:00:00
5.651933841,139.0499167,418.5432378,66.07622289,3.872027137,2019-04-18 00:00:00
7.606066882,248.0414533,275.317146,94.77524378,4.58147746,2019-04-19 00:00:00
2.97442941,147.1486747,375.4114701,76.41306857,2.779901842,2019-04-20 00:00:00
,181.5624055,274.6965401,56.80132057,2.619420879,2019-04-21 00:00:00
,232.098339,454.5552078,55.87664101,4.431829144,2019-04-22 00:00:00
8.111101031,198.7681953,348.9713949,72.87156408,3.663774941,2019-04-23 00:00:00
7.116132606,204.0407822,424.0034993,55.40458673,3.915381678,2019-04-24 00:00:00
5.280292296,164.0573887,635.8884841,35.43386372,3.835305908,2019-04-25 00:00:00
,167.1044296,432.0307099,94.98410127,3.346057063,2019-04-26 00:00:00
9.808258179,220.0495744,367.0443791,62.95426002,4.48126124,2019-04-27 00:00:00
,172.2146828,510.0297248,85.38168152,4.492387447,2019-04-28 00:00:00
8.018831607,197.7855879,395.7386306,68.85020406,3.188477334,2019-04-29 00:00:00
6.603640717,206.9197426,582.1106056,68.87249654,3.403798435,2019-04-30 00:00:00
6.450805743,198.4931562,257.0077177,52.86038799,3.275581182,2019-05-01 00:00:00
6.26637841,163.3854045,295.6751366,50.15973381,2.936610535,2019-05-02 00:00:00
,144.9957904,374.5430686,72.29077333,4.904366576,2019-05-03 00:00:00
5.161878763,179.6364093,485.3119536,75.82204966,4.320100541,2019-05-04 00:00:00
6.98440553,181.7073433,201.6197368,68.1926582,3.406210458,2019-05-05 00:00:00
6.791992649,210.4079665,493.1794166,61.12014349,2.91405748,2019-05-06 00:00:00
8.30922771,198.3368998,456.5300189,64.44475108,3.756396831,2019-05-07 00:00:00
5.057736411,137.6893436,580.0952246,43.88251445,3.163935937,2019-05-08 00:00:00
6.908272154,211.1055511,323.8854537,71.92098789,5.405567223,2019-05-09 00:00:00
7.243409879,188.0462961,377.6493439,71.6271361,4.466935915,2019-05-10 00:00:00
6.164480227,189.0587564,522.8013985,53.69620231,4.834023096,2019-05-11 00:00:00
9.16099754,241.3830971,568.4205679,48.25957164,3.542527793,2019-05-12 00:00:00
5.277875568,166.7330068,347.2194568,63.00866845,3.632607032,2019-05-13 00:00:00
3.975752658,135.891978,344.3989116,68.37096811,3.666823799,2019-05-14 00:00:00
5.685216463,154.570002,324.427772,67.40730005,4.066156997,2019-05-15 00:00:00
6.93365391,217.7703164,448.2346397,76.82475246,2.010728686,2019-05-16 00:00:00
7.464485186,227.0000192,332.0688251,28.6829518,3.880576017,2019-05-17 00:00:00
6.071838864,217.8265309,612.0949257,64.82630837,2.691610395,2019-05-18 00:00:00
7.136102613,186.5827058,355.9372383,73.88561213,2.574191772,2019-05-19 00:00:00
,182.1139464,392.433377,60.0460652,5.036017097,2019-05-20 00:00:00
6.328553081,192.0765151,489.7453464,57.77328498,3.265854137,2019-05-21 00:00:00
6.150595718,169.4027765,373.5482145,48.29949338,4.847520234,2019-05-22 00:00:00
,205.6660157,515.7549359,48.02968966,4.067414044,2019-05-23 00:00:00
5.508155526,192.2265463,405.4855099,54.91513014,4.571406411,2019-05-24 00:00:00
4.761105185,150.0745333,400.4512684,69.26035046,4.581395078,2019-05-25 00:00:00
10.49074403,221.0292598,403.8240027,87.99320598,2.887022939,2019-05-26 00:00:00
6.676137319,192.6858491,299.8869966,46.06921286,4.336648485,2019-05-27 00:00:00
7.973307535,237.4971525,478.8936157,53.67147849,2.826111941,2019-05-28 00:00:00
7.352146038,208.3244757,336.9129341,69.43722468,5.864497891,2019-05-29 00:00:00
6.990800831,222.9437479,270.0553938,,4.332639872,2019-05-30 00:00:00
5.468360932,180.3823635,388.7455015,60.62774825,4.933467949,2019-05-31 00:00:00
7.835906989,206.6657881,474.9897733,68.08226489,3.183864093,2019-06-01 00:00:00
2.538115773,100.8065197,420.8308663,85.94319231,2.840097214,2019-06-02 00:00:00
8.423084472,153.0328916,431.1674675,52.63130987,3.958608984,2019-06-03 00:00:00
7.617014109,214.4043627,494.9455371,70.04800689,3.800552599,2019-06-04 00:00:00
7.617033494,242.9894019,549.9873176,76.51317021,4.299543396,2019-06-05 00:00:00
5.429334842,183.4393825,446.8791487,50.26695119,3.08173592,2019-06-06 00:00:00
,215.491606,370.274621,68.10002374,4.582157298,2019-06-07 00:00:00
5.495975999,150.5345189,300.358972,55.70678076,4.901038222,2019-06-08 00:00:00
5.092757239,239.7409161,452.3060416,71.51205257,4.636728696,2019-06-09 00:00:00
6.252810211,187.5694791,303.4963734,57.95282564,2.921797389,2019-06-10 00:00:00
6.747415283,250.4195546,339.3447401,59.99077027,3.377450524,2019-06-11 00:00:00
6.640862809,215.0608669,507.1288333,18.01527236,4.708268602,2019-06-12 00:00:00
,138.5257115,485.4231793,36.05826169,5.437429061,2019-06-13 00:00:00
7.300990131,182.4476973,307.4333027,49.89534186,4.59634734,2019-06-14 00:00:00
5.498514693,180.8251138,419.5129576,68.90437022,3.074815428,2019-06-15 00:00:00
5.652501287,187.8311802,456.2597911,72.54525642,4.856444192,2019-06-16 00:00:00
6.164927293,206.0405843,409.3576794,61.72587637,4.169660978,2019-06-17 00:00:00
7.851925692,235.3383115,505.6656389,49.5983815,5.204044178,2019-06-18 00:00:00
7.22168944,203.0690286,412.3204898,80.05887717,3.160818481,2019-06-19 00:00:00
6.578083891,214.1463342,400.7431603,58.84190603,4.890415759,2019-06-20 00:00:00
7.859489939,211.3110286,433.4446652,,4.498069166,2019-06-21 00:00:00
6.073684981,140.9261955,413.0758196,48.0189662,5.249069811,2019-06-22 00:00:00
,208.2562835,449.178061,76.03978755,3.850134889,2019-06-23 00:00:00
6.407963336,199.131726,448.8580062,70.16183917,2.954092652,2019-06-24 00:00:00
8.64664295,201.4390645,338.4978145,66.22939448,3.333242682,2019-06-25 00:00:00
7.184697763,189.7583964,541.3060967,41.69618315,3.904063423,2019-06-26 00:00:00
6.93208503,205.3384822,475.2102159,53.95586633,4.433285888,2019-06-27 00:00:00
6.174750579,138.513588,447.8054645,31.7059331,2.566048788,2019-06-28 00:00:00
9.54025224,224.0545823,493.836379,81.39372182,3.329503899,2019-06-29 00:00:00
6.888842932,188.9206706,465.3469791,75.11249354,4.512332449,2019-06-30 00:00:00
8.174186267,244.2490458,418.6196001,56.46415749,4.709402885,2019-07-01 00:00:00
8.756926859,218.6377589,356.0757689,67.04963886,2.945671727,2019-07-02 00:00:00
4.740056688,176.6556313,288.2212976,77.8803755,5.467935706,2019-07-03 00:00:00
8.764495619,210.851346,324.0473755,59.7891627,5.790838006,2019-07-04 00:00:00
7.899451562,210.7341239,448.6664233,124,2.853767349,2019-07-05 00:00:00
7.40265315,182.9993814,339.7373044,83.11874197,6.226580405,2019-07-06 00:00:00
5.800034177,181.453515,405.51722,35.33813349,4.074407572,2019-07-07 00:00:00
7.089184187,179.0458381,571.5755053,85.24117892,3.266028512,2019-07-08 00:00:00
7.852206664,169.0283786,468.4453962,80.62515955,3.532437619,2019-07-09 00:00:00
4.9456947,170.4409206,346.6422674,84.55108087,3.78251746,2019-07-10 00:00:00
9.77693205,213.9150797,507.0165728,82.86093623,2.569468001,2019-07-11 00:00:00
5.15348864,107.3419819,457.8915325,77.598804,3.749920565,2019-07-12 00:00:00
6.884981084,138.4401107,286.9215581,54.55907655,4.58431918,2019-07-13 00:00:00
7.608750191,192.8566437,432.2095447,81.1037918,4.627464223,2019-07-14 00:00:00
,210.0976079,421.8798537,76.15710337,2.29041112,2019-07-15 00:00:00
4.901906856,141.9307813,439.0553562,82.66016492,4.103534274,2019-07-16 00:00:00
5.711212506,145.8258687,441.0865633,70.47088907,3.953334967,2019-07-17 00:00:00
7.476689512,162.0087031,401.2348152,82.86176424,4.195539286,2019-07-18 00:00:00
7.033495055,191.8802166,496.1982994,42.86468215,3.678957092,2019-07-19 00:00:00
,152.5374184,463.7476806,61.15128983,5.294159073,2019-07-20 00:00:00
,189.0010861,419.534133,62.53507089,5.149542443,2019-07-21 00:00:00
8.655298873,222.2687935,460.8706469,72.42820504,4.588758378,2019-07-22 00:00:00
,177.2020103,520.2011294,62.97199489,3.168031026,2019-07-23 00:00:00
8.304334653,155.5699415,380.3234402,35.05703049,4.181254134,2019-07-24 00:00:00
7.717076952,211.6813272,495.9149193,85.05154575,4.967975792,2019-07-25 00:00:00
7.555822759,190.4619173,524.4659995,79.5555931,4.099168691,2019-07-26 00:00:00
4.881729594,136.9904663,358.0463182,75.93405218,3.050197585,2019-07-27 00:00:00
8.311271181,206.1077584,479.0323203,80.01264402,4.462045738,2019-07-28 00:00:00
3.800431282,111.2464116,382.2243701,,4.473976075,2019-07-29 00:00:00
4.08359488,201.9386434,435.511529,69.28977861,2.974870903,2019-07-30 00:00:00
,201.572046,359.9520067,24.91497121,4.575874148,2019-07-31 00:00:00
4.865069696,174.0604565,333.5043274,68.9263526,3.974972302,2019-08-01 00:00:00
9.624726886,217.3727797,394.0548353,85.8402577,2.615257476,2019-08-02 00:00:00
5.188776875,178.9932688,404.5611293,89.91443808,3.769503907,2019-08-03 00:00:00
7.842979001,200.8296742,566.3307048,46.66240732,5.109312362,2019-08-04 00:00:00
5.916930488,185.9250211,428.8327463,70.79549551,3.15755952,2019-08-05 00:00:00
5.72968912,173.9750271,471.6799014,58.15768751,5.100552354,2019-08-06 00:00:00
5.678220967,143.1865077,359.7747111,77.44763917,5.42978174,2019-08-07 00:00:00
7.38658182,191.5855655,505.1879288,72.6496137,3.791372588,2019-08-08 00:00:00
7.519227463,210.3847904,315.5204353,,3.275724959,2019-08-09 00:00:00
7.446225785,241.5738621,529.4590746,62.52218349,5.086698562,2019-08-10 00:00:00
7.753936118,220.0982788,385.0450026,47.0033217,4.833026694,2019-08-11 00:00:00
9.159660477,195.4233158,404.6591027,55.46675876,5.452362325,2019-08-12 00:00:00
7.496990927,246.8635806,357.4984593,79.70553049,3.837926004,2019-08-13 00:00:00
7.542300167,230.1505401,447.2593533,53.34168163,4.317553512,2019-08-14 00:00:00
7.15905299,161.4787104,330.5504527,51.18831727,4.291668967,2019-08-15 00:00:00
,116.9054793,372.0023185,63.27369649,3.516237805,2019-08-16 00:00:00
5.844673796,147.1798038,533.0402104,91.61403064,4.338056088,2019-08-17 00:00:00
,201.8278485,447.2813961,45.49211139,3.384648505,2019-08-18 00:00:00
5.258414737,210.9294949,363.5707949,36.15210329,3.730792788,2019-08-19 00:00:00
7.420640789,212.7355853,523.602714,44.9801018,5.42376733,2019-08-20 00:00:00
7.074251444,208.9203689,518.977153,78.41901893,4.878944116,2019-08-21 00:00:00
8.189213851,156.3284648,288.3514711,79.76584121,3.709508878,2019-08-22 00:00:00
7.744130994,185.5676184,314.4258339,59.87160947,5.207683455,2019-08-23 00:00:00
8.289857906,222.4839312,514.7330832,57.31368041,4.289236735,2019-08-24 00:00:00
8.025220021,213.5197221,376.3144459,55.45955091,4.134942729,2019-08-25 00:00:00
8.848927372,262.5983294,493.8554892,47.11299089,5.992325027,2019-08-26 00:00:00
6.438421804,202.5378353,567.2016749,55.70106705,3.380360394,2019-08-27 00:00:00
,179.7962052,404.6721081,46.50460489,4.45939398,2019-08-28 00:00:00
8.205550719,204.6658287,346.5407289,83.91674916,5.12952782,2019-08-29 00:00:00
8.310373672,201.6516668,292.3158365,63.64262026,3.493053886,2019-08-30 00:00:00
,240.0362787,487.4345548,88.78546912,3.980920352,2019-08-31 00:00:00
7.833970824,240.8325285,442.7413888,96.89957583,4.814916877,2019-09-01 00:00:00
8.142660401,220.6309721,366.8024836,53.71936605,4.617093489,2019-09-02 00:00:00
5.896432475,165.1356578,401.7409214,80.12474609,4.280792929,2019-09-03 00:00:00
,228.1094592,402.6006572,80.34018538,3.490172614,2019-09-04 00:00:00
4.3107015,138.4318942,426.3695925,48.11862873,3.172375491,2019-09-05 00:00:00
7.895769121,168.7240474,517.4366759,79.86055183,4.391731338,2019-09-06 00:00:00
6.862995092,184.4806587,556.9562714,34.24978009,5.343285034,2019-09-07 00:00:00
6.30476863,213.6561777,339.116587,43.57638937,5.109934758,2019-09-08 00:00:00
6.578680569,203.4088155,547.7021369,71.33848934,4.292042179,2019-09-09 00:00:00
8.96724411,266.4787427,343.2655565,64.95967007,3.742255944,2019-09-10 00:00:00
,166.404968,493.440244,59.80416693,2.848370818,2019-09-11 00:00:00
7.423088086,210.0461969,460.8942124,41.60790735,3.712681965,2019-09-12 00:00:00
9.166758133,184.5574343,317.5833671,51.05228749,5.429266409,2019-09-13 00:00:00
8.468694415,151.9543007,374.9946896,70.26995931,4.375598892,2019-09-14 00:00:00
6.48615266,224.8094556,382.8798437,63.72769254,3.246794305,2019-09-15 00:00:00
4.439095783,190.1534488,515.6312051,63.36308248,3.844230761,2019-09-16 00:00:00
7.79278353,187.912476,463.0193727,80.92139826,4.047380786,2019-09-17 00:00:00
7.205218264,188.9113121,398.9188595,69.55110018,3.465331089,2019-09-18 00:00:00
6.569053876,208.7314537,308.0860503,65.7501725,4.204699129,2019-09-19 00:00:00
,182.2578143,305.8275349,61.69611296,4.164772624,2019-09-20 00:00:00
4.29168773,124.0073498,548.5744617,91.86095967,4.616088554,2019-09-21 00:00:00
,176.4136378,344.4204348,83.56735643,4.403876807,2019-09-22 00:00:00
4.921093903,162.3005936,337.7730515,65.70448052,3.285186851,2019-09-23 00:00:00
6.727185265,197.439216,473.3300783,69.46628908,4.158248535,2019-09-24 00:00:00
5.757088957,148.9891464,407.7417133,42.21884487,3.730185467,2019-09-25 00:00:00
5.842359064,217.3247995,310.7711779,62.65495596,3.865295967,2019-09-26 00:00:00
8.848103019,248.5677404,411.1474331,68.75307439,3.074799306,2019-09-27 00:00:00
5.866250668,146.8656798,414.4270167,84.40368411,4.281313459,2019-09-28 00:00:00
6.020995363,178.500297,437.2989953,59.87243304,4.806016625,2019-09-29 00:00:00
7.529929503,171.8141968,325.099756,97.24134982,4.585321994,2019-09-30 00:00:00
6.649705311,190.5319471,564.2031775,42.81536638,3.085178509,2019-10-01 00:00:00
5.097786226,182.8190154,445.5626438,68.60810286,4.829323364,2019-10-02 00:00:00
6.483994508,180.4450513,374.6757383,75.93971569,2.688643285,2019-10-03 00:00:00
,253.1496512,422.3892918,40.05215065,3.399945492,2019-10-04 00:00:00
5.669699209,199.6626368,378.1203925,80.4882741,1.910116645,2019-10-05 00:00:00
8.127710424,203.0703085,409.7422238,78.92957895,4.244173211,2019-10-06 00:00:00
9.106916915,209.609618,294.3100808,70.19062482,4.186726399,2019-10-07 00:00:00
7.575757884,203.8843728,532.3111875,74.63870561,3.176432526,2019-10-08 00:00:00
8.246369054,207.1721681,369.0292128,55.03017501,4.43325661,2019-10-09 00:00:00
2.945469061,126.7481003,456.2331895,79.31055732,5.06998277,2019-10-10 00:00:00
4.964070342,168.2833649,353.0699388,67.25251437,4.761700804,2019-10-11 00:00:00
4.99139689,141.6223953,534.7114545,62.89655827,3.92659873,2019-10-12 00:00:00
5.04562573,179.7025031,450.2956957,82.06633367,3.331786641,2019-10-13 00:00:00
,206.2634178,547.3253178,62.34838795,3.469561086,2019-10-14 00:00:00
11.06945629,256.2019803,433.4760113,55.73299125,4.880512381,2019-10-15 00:00:00
5.775330889,169.7281695,535.6525599,67.29719878,5.164259921,2019-10-16 00:00:00
9.012100313,268.6792987,549.827142,63.69840388,4.962329207,2019-10-17 00:00:00
4.031610444,145.483239,342.9790126,85.67905324,4.037939155,2019-10-18 00:00:00
7.882123947,235.4664047,443.8947357,34.19440434,5.364172169,2019-10-19 00:00:00
8.759488715,219.92139,443.5480065,79.74786822,2.88957811,2019-10-20 00:00:00
6.653649515,172.5845122,389.4711494,67.97686941,4.871406193,2019-10-21 00:00:00
,179.9623512,386.4176406,69.90483487,4.963535103,2019-10-22 00:00:00
4.473882085,120.1019079,433.7443917,100.2322952,4.893656691,2019-10-23 00:00:00
9.349469962,252.1484987,349.8160843,58.80129097,3.778022672,2019-10-24 00:00:00
6.862936026,220.1478891,325.721747,89.41293484,3.806093256,2019-10-25 00:00:00
8.261405952,208.1880859,441.0525706,50.66314995,2.80042812,2019-10-26 00:00:00
8.860324242,233.625145,285.4124362,25.06190431,2.47667442,2019-10-27 00:00:00
7.49651068,207.137328,569.5692234,,3.363403258,2019-10-28 00:00:00
10.16417334,243.6065076,487.6980521,83.87149584,3.530940955,2019-10-29 00:00:00
,167.4661915,625.3467725,74.83119361,4.086175637,2019-10-30 00:00:00
6.039823242,164.0263403,374.7947194,65.54266159,3.923766075,2019-10-31 00:00:00
,183.4888388,482.4450256,46.85340962,3.240419097,2019-11-01 00:00:00
6.057904774,149.1227941,393.2934779,54.21793925,4.269753245,2019-11-02 00:00:00
8.005016372,187.2305346,437.3255073,,5.288776597,2019-11-03 00:00:00
,193.4624198,374.3178878,43.74470516,2.676593519,2019-11-04 00:00:00
7.038347517,199.5979428,419.6622002,63.92555422,4.575578405,2019-11-05 00:00:00
,202.5694674,434.1984358,64.20566665,4.478070477,2019-11-06 00:00:00
8.237091874,212.8185629,445.5559008,48.56091384,3.686074473,2019-11-07 00:00:00
6.574083864,186.9442114,385.0189506,72.59527719,4.977323508,2019-11-08 00:00:00
7.33810761,188.8541693,465.4998707,47.18365138,3.736379595,2019-11-09 00:00:00
4.851103882,146.6272367,346.5203097,56.98992563,3.644106894,2019-11-10 00:00:00
6.917920216,223.3329586,428.9480234,68.83682935,2.691485135,2019-11-11 00:00:00
6.709336439,226.4275859,284.7744589,51.87520737,4.074387228,2019-11-12 00:00:00
6.894050879,170.5712978,641.5860871,40.91657178,4.568843223,2019-11-13 00:00:00
9.864727092,278.0814463,486.6379375,84.79879219,3.701895298,2019-11-14 00:00:00
,210.2049213,344.5151501,,4.903914479,2019-11-15 00:00:00
8.039696863,233.8562191,461.2097797,68.75086751,3.826063248,2019-11-16 00:00:00
9.824706476,218.0195299,498.9335185,42.1682342,3.226035359,2019-11-17 00:00:00
10.88730499,283.8958638,420.6076491,72.10232429,4.0041613,2019-11-18 00:00:00
9.831401691,263.6327218,462.4397372,76.02136709,3.311808138,2019-11-19 00:00:00
6.528479453,176.9396759,491.4779238,96.94410397,4.063276428,2019-11-20 00:00:00
4.09141145,146.7899381,482.2944042,70.06944171,5.95232482,2019-11-21 00:00:00
,197.712183,503.8430011,80.34634784,3.500848662,2019-11-22 00:00:00
,232.864391,447.3946851,52.89208479,3.165390901,2019-11-23 00:00:00
,192.6176623,474.1478985,82.44020227,4.323989598,2019-11-24 00:00:00
6.175164949,193.2826017,414.9020172,69.86738195,3.341369291,2019-11-25 00:00:00
8.736126384,257.2313286,506.3759338,69.42571454,3.368532611,2019-11-26 00:00:00
8.240945815,245.090825,344.056871,,4.666295331,2019-11-27 00:00:00
9.152284709,229.5404126,395.4043622,40.97435539,3.7927771,2019-11-28 00:00:00
,208.8377106,407.0173979,76.38352083,3.813435553,2019-11-29 00:00:00
6.317576554,143.2999595,573.8147436,48.97388657,3.399047914,2019-11-30 00:00:00
5.692124157,165.9062804,530.07252,,4.682390726,2019-12-01 00:00:00
,201.8337199,428.6613982,76.37375325,4.115320543,2019-12-02 00:00:00
,139.9553504,378.7710756,54.79876743,4.536181266,2019-12-03 00:00:00
7.191493719,175.4607816,411.3020866,60.28193206,4.320683961,2019-12-04 00:00:00
7.381108534,188.3143778,475.3018837,38.3373455,4.34273753,2019-12-05 00:00:00
6.17251737,187.7870171,467.0904246,68.16364196,4.129984995,2019-12-06 00:00:00
9.076317994,215.9127233,311.7970421,69.11459306,3.436985824,2019-12-07 00:00:00
8.85411954,222.9651976,467.0884417,73.77900664,3.461350424,2019-12-08 00:00:00
6.768060049,179.8059924,461.5304456,60.571241,4.145806702,2019-12-09 00:00:00
,207.0591139,393.5132565,81.42151397,3.109695768,2019-12-10 00:00:00
8.543216837,183.9078604,631.4986231,68.18322677,2.847875248,2019-12-11 00:00:00
9.564853066,251.8066655,410.3224303,82.95587204,3.182805359,2019-12-12 00:00:00
5.49978773,150.07609,287.2860574,71.82128076,3.668220483,2019-12-13 00:00:00
5.195920669,175.1571552,484.2798902,94.35695427,5.375901894,2019-12-14 00:00:00
7.283913577,197.6021251,449.3616793,70.00021888,3.571862512,2019-12-15 00:00:00
5.872439859,185.403976,409.1135118,64.18372511,3.741067233,2019-12-16 00:00:00
5.735723555,158.3187408,568.3046706,75.952337,4.732953571,2019-12-17 00:00:00
6.158424006,176.0314499,453.7059933,61.05777776,5.080497555,2019-12-18 00:00:00
7.294364433,191.7736202,342.5013872,54.46352461,3.336582332,2019-12-19 00:00:00
7.054266774,212.4291243,396.0527818,75.21933821,4.780615832,2019-12-20 00:00:00
,199.9422222,344.9703629,46.85452354,3.151767824,2019-12-21 00:00:00
3.148712285,142.2720842,391.8413032,68.31661212,3.465637836,2019-12-22 00:00:00
5.665266377,162.8900831,550.817564,72.45738493,4.571823611,2019-12-23 00:00:00
8.310938776,245.7196095,348.6185433,84.74056757,4.408559684,2019-12-24 00:00:00
7.096098311,206.8278179,365.4008092,79.29542345,4.569760036,2019-12-25 00:00:00
7.957113516,199.1075048,333.1565382,62.24635787,3.729873301,2019-12-26 00:00:00
7.400238581,218.8248126,518.7327779,50.83701298,4.880119768,2019-12-27 00:00:00
9.734619708,244.9286656,383.9475373,,3.506502994,2019-12-28 00:00:00
8.037761108,199.2139707,293.8334657,68.76341847,3.572519002,2019-12-29 00:00:00
,250.572683,426.1037151,60.15973017,6.099631873,2019-12-30 00:00:00
5.681810748,151.0859374,468.472601,102.2464466,5.375156609,2019-12-31 00:00:00
8.394509585,224.3471475,476.5794564,64.97596072,3.712472834,2020-01-01 00:00:00
8.528292138,227.6862066,388.1377538,80.18607145,4.596923506,2020-01-02 00:00:00
6.238053654,178.2980513,287.5729466,46.95327116,3.848306967,2020-01-03 00:00:00
5.870615501,186.1783756,427.182531,52.16241879,3.728785237,2020-01-04 00:00:00
6.433726195,176.857122,505.1220153,60.1263435,3.117918258,2020-01-05 00:00:00
6.069363894,200.9162625,450.4413518,73.91402564,4.914809132,2020-01-06 00:00:00
6.660461917,229.3393324,439.1213011,40.09669635,3.673135983,2020-01-07 00:00:00
7.506111457,188.2218125,436.3969952,43.36049391,4.744006691,2020-01-08 00:00:00
5.895145558,192.0413691,429.7662233,44.88759754,5.075214288,2020-01-09 00:00:00
6.449236657,218.9072878,421.2968495,79.08553238,4.065148002,2020-01-10 00:00:00
8.550525459,209.6824662,413.6735861,42.98984918,4.591997454,2020-01-11 00:00:00
7.12263744,183.4026482,411.6160703,77.18579204,3.750446965,2020-01-12 00:00:00
8.558663124,214.1073248,382.6222745,57.19682733,2.590635463,2020-01-13 00:00:00
4.624304291,121.0363186,260.5661636,66.55346544,3.424250049,2020-01-14 00:00:00
,143.099103,486.0593044,63.80230173,4.117287902,2020-01-15 00:00:00
6.091382724,192.1210523,413.2483341,85.02703392,5.075519616,2020-01-16 00:00:00
9.658661976,240.3488204,567.7842757,55.83596571,4.639386555,2020-01-17 00:00:00
8.115624507,200.099013,421.060326,53.77559173,4.40881194,2020-01-18 00:00:00
,209.1645178,421.6252381,,4.454641301,2020-01-19 00:00:00
6.914868152,206.249937,521.320673,68.24694466,2.988611444,2020-01-20 00:00:00
7.337924402,188.7993021,500.3864689,65.9090572,3.935513837,2020-01-21 00:00:00
7.766114454,212.317666,464.108595,70.10584396,4.399902313,2020-01-22 00:00:00
8.433974836,240.077927,426.1752532,49.27011459,3.167712353,2020-01-23 00:00:00
